,Count,Name,AverageWindSpeed,AverageTemp,SnowFall,Precipitation,Thunder,Smoke,MinTemp,MaxTemp
2019-11-19,373,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2.91,37,0.0,0.01,0.0,1.0,35,41
2019-11-20,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,41,0.0,0.0,0.0,1.0,38,47
2019-11-21,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,47,0.0,0.51,0.0,0.0,37,54
2019-11-22,370,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,36,0.0,0.0,0.0,0.0,28,38
2019-11-23,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,31,0.0,0.0,0.0,0.0,24,40
2019-11-24,228,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,38,0.0,0.0,0.0,0.0,32,50
2019-11-25,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,44,0.0,0.0,0.0,0.0,37,53
2019-11-26,361,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,41,0.0,0.37,1.0,0.0,32,50
2019-11-27,343,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21.03,44,0.0,0.25,0.0,0.0,33,55
2019-11-28,191,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,34,0.0,0.0,0.0,0.0,31,37
2019-11-29,195,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,36,0.0,0.0,0.0,0.0,33,40
2019-11-30,342,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,37,0.0,0.37,1.0,0.0,36,40
2019-12-01,276,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,39,0.1,0.11,0.0,0.0,31,41
2019-12-02,261,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,32,0.0,0.0,0.0,0.0,29,35
2019-12-03,277,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,32,0.0,0.0,0.0,0.0,29,40
2019-12-04,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,37,0.0,0.0,0.0,0.0,31,43
2019-12-05,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,36,0.0,0.0,0.0,0.0,27,45
2019-12-06,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,38,0.0,0.0,0.0,0.0,27,42
2019-12-07,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,31,0.0,0.0,0.0,0.0,25,37
2019-12-08,219,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,38,0.0,0.0,0.0,1.0,34,47
2019-12-09,346,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,46,0.0,0.05,0.0,0.0,24,47
2019-12-10,303,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,22,0.0,0.0,0.0,0.0,14,24
2019-12-11,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,18,0.1,0.0,0.0,0.0,13,24
2019-12-12,356,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,28,0.0,0.0,0.0,0.0,19,45
2019-12-13,355,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,40,0.0,0.0,0.0,0.0,34,45
2019-12-14,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,33,0.0,0.0,0.0,0.0,24,35
2019-12-15,266,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,24,0.0,0.0,0.0,0.0,19,26
2019-12-16,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,26,0.3,0.01,0.0,0.0,24,30
2019-12-17,376,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,25,0.0,0.0,0.0,1.0,19,29
2019-12-18,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,20,0.0,0.0,0.0,0.0,10,27
2019-12-19,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,23,0.0,0.0,0.0,0.0,15,35
2019-12-20,398,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,30,0.0,0.0,0.0,1.0,23,41
2019-12-21,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,38,0.0,0.0,0.0,0.0,32,47
2019-12-22,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,40,0.0,0.0,0.0,0.0,33,52
2019-12-23,316,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,42,0.0,0.0,0.0,0.0,33,52
2019-12-24,290,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,40,0.0,0.0,0.0,1.0,30,55
2019-12-25,165,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,47,0.0,0.0,0.0,0.0,37,57
2019-12-26,239,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,56,0.0,0.0,0.0,0.0,37,61
2019-12-27,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,37,0.0,0.0,0.0,0.0,28,37
2019-12-28,278,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,34,0.0,0.28,1.0,1.0,27,48
2019-12-29,246,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,52,0.0,0.93,0.0,0.0,47,57
2019-12-30,303,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.67,38,0.7,0.09,0.0,0.0,27,47
2019-12-31,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,26,0.8,0.08,0.0,0.0,24,28
